address,decimals,symbol
0x8bB1D95e2E789D6af65B8c95B4fd425de7C2baF1,18,MNT DOGE
0x293BA3AeFbe4DBe8e617771B04711A0f7a22188A,18,夢
0x8088bE31dA8a2B82FCf02DB59Cf6b384ab5f8112,18,BITCOIN
0xD1F8dD770A3406138C79Fe31c79C40A14Fd280af,18,REAL
0x520e7F108780cB87cfcDc2EcA3fdf4B788dbead6,18,TW2
0x99b1846a54816d2Ab508218895eF5D4ee59827D1,18,MainnetTest
0x4C91C2fA34164BB4b1198E1E73063EA3E83DF165,18,MOONx
0x81FAba662e07B9B80e04C33d515DDd079B257077,18,BULL
0x0F19f9e12c2f480b0155630b47b23dDef8D4d32C,9,king
0x41DfF2d613f0FC289BeB2E1fbd7B514A3FE837E4,18,MCD
0xF93d19A306e25F867c7AD9fd0B293A94A9d33a6A,18,MCD
0x48C88EcE339bA3cD445c39FC544f986295C43843,18,SKL
0xc9d748cCB0c810E887999F4FbE29ea85BCCDe46C,18,GRIMACE
0x6e570B20a1f23a5EE8DA6f595C4Bc20800f3b723,18,MANTLE
0x576CB659667826a9d21505CcBD43155DCB026021,18,WETH
0xc6a0b4BC8883F2959067cA987c03A3D7587Eb520,9,PODL
0xd81b4b480B46b3260E0079fbCB54dA1A5fF74F9c,18,MPAD
0xB9dC7dD43dCcE2E4336Cf29c3d026279f38B8162,18,IFA
0xd39f57223d9be078D4d66eA42e202cB20481Fdf4,18,ONE
0x8668FA553BA4171280D49dE2Be20524218b0a01d,18,TW1
0x1c37B404348673f377807e5a9151647Af99407Ca,18,KRR
0x1b1BBC1136afe9085f1D30caBf695c7FC354BD5a,5,MFART
0x1aF429e03FEC93fa911A74276ed7A6210DfD0c23,18,DM1
0x1df7A3DFa89ffcbfF262Cc96a9bD5F122833Ff0d,18,KTE
0xf712C3e3470d090A27105e939E13B6D068654544,18,FTEC
0x17e32256DA2f59c840038FB9E60EBe6c0F8ffEd7,18,DTR
0xC6769b9b322f2A3C8100cf47d050b619d66Fd7f8,18,gn
0xCDFc4A256C2a552A32930a0f513B45BB0968A83F,18,Scare
0x999685b7a96025E0356079919aD0A1a986Fc8720,18,death
0x448b6C8B9d215E225306dCcDFFDEC79b51cBF073,18,LMB
0x2F68204Ee9D8256Dc79c3dBAA2b2e52c6A34E36c,17,TMT
0x260548ec5ce8D7e4e372689b20C69A677c59e063,18,RAF1
0xF1fBdff8dc0f05111b143eDfDA479Aa214cbf9e5,18,sts
0x8Cf3b9B890095B89a0BB50B77377fd175Ae83210,18,DD
0xCEb71B218A427794489bF8E15cd59A78E71810FA,18,MGC
0xe6Cda9E6A926E6E60646d4985548a39557E02ba5,18,KAV
0xAbB24702D812d559A1D210F93915d61E06B1757a,18,RLY
0x7B9cA2624E1452b7D52bf781293893A14486A146,18,ONE
0xf011BDCd8b1FBBF73d1Dbc2329A830616123BA24,18,gm
0xF82b5f69AD8e08724e6eb251AE79590DbC6C2F7f,12,Mou
0x3Ba184b050b6c3F5d5096826346Ff441820d2D2a,8,ADT
0xFdba28da61a9b4C1B363AaA97Ec4C7D2E2a3e4A2,18,SHT
