id,cid,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,tkn0_balance,tkn1_balance,z_0,y_0,A_0,B_0,z_1,y_1,A_1,B_1,sqrt_price_q96,tick,tick_spacing,liquidity,address,anchor,tkn0,tkn1,tkn0_address,tkn0_decimals,tkn1_address,tkn1_decimals
1319,7145929705339707732730866756067132441899,2023-04-23 03:02:21.290978,17105206,uniswap_v3 USDC-eB48/MUTE-400c 10000,USDC-eB48/MUTE-400c,uniswap_v3,10000,,,,,,,,,,,71999408008976998279757709961919582,274410,200,0,0x1CcfEda05F7C8d12e0b0F5590f9e568e7Ab20436,,USDC-eB48,MUTE-400c,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6,0xA49d7499271aE71cd8aB9Ac515e6694C755d400c,18
1320,7145929705339707732730866756067132441900,2023-04-23 03:02:22.21961,17105206,uniswap_v3 DOV-79b1/WETH-6Cc2 3000,DOV-79b1/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,149864002746475997794502709,-125414,60,14885458624224245323420,0x24017386CC0Af0555A6e5B0Fe0443e145648612B,,DOV-79b1,WETH-6Cc2,0xac3211a5025414Af2866FF09c23FC18bc97e79b1,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1321,7145929705339707732730866756067132441901,2023-04-23 03:02:23.123158,17105206,uniswap_v3 WETH-6Cc2/HOP-a3CC 10000,WETH-6Cc2/HOP-a3CC,uniswap_v3,10000,,,,,,,,,,,9024602689027504163368551672439,94712,200,8190846833395926876471,0x8d132E304D697DbEC65fC41FdAB9cF6404E0DD1c,,WETH-6Cc2,HOP-a3CC,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,0xc5102fE9359FD9a28f877a67E36B0F050d81a3CC,18
1322,7145929705339707732730866756067132441902,2023-04-23 03:02:24.129142,17105207,uniswap_v3 PDT-9893/PRIME-28CF 10000,PDT-9893/PRIME-28CF,uniswap_v3,10000,,,,,,,,,,,17874691268900069785974958576,-29781,200,355639659659461795086296,0xF3E996148839df04153c70865CFF12559fD3fAD1,,PDT-9893,PRIME-28CF,0x375aBB85C329753b1Ba849a601438AE77eEc9893,18,0xb23d80f5FefcDDaa212212F028021B41DEd428CF,18
1323,7145929705339707732730866756067132441903,2023-04-23 03:02:25.07515,17105207,uniswap_v3 Silo-B1f8/USDC-eB48 10000,Silo-B1f8/USDC-eB48,uniswap_v3,10000,,,,,,,,,,,23895279128776831092561,-300299,200,1989934869621182746,0xe3496358c6E16C0bD015c0D2f817029e7BFDD55E,,Silo-B1f8,USDC-eB48,0x6f80310CA7F2C654691D1383149Fa1A57d8AB1f8,18,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6
1324,7145929705339707732730866756067132441904,2023-04-23 03:02:25.976809,17105207,uniswap_v3 USDC-eB48/FLEX-bc0A 3000,USDC-eB48/FLEX-bc0A,uniswap_v3,3000,,,,,,,,,,,47377915809866723505244509951574404,266039,60,0,0xb5527658163D2c9dA32b14449C1fAd074ACdeBF1,,USDC-eB48,FLEX-bc0A,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6,0xFcF8eda095e37A41e002E266DaAD7efC1579bc0A,18
1325,7145929705339707732730866756067132441905,2023-04-23 03:02:26.881951,17105207,uniswap_v3 BOB-1B0B/WETH-6Cc2 500,BOB-1B0B/WETH-6Cc2,uniswap_v3,500,,,,,,,,,,,1834403851427293712934719147,-75317,10,22746089022164358132650,0x3887E82dBdBE8Ec6Db44E6298a2D48Af572A3b78,,BOB-1B0B,WETH-6Cc2,0xB0B195aEFA3650A6908f15CdaC7D92F8a5791B0B,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1326,7145929705339707732730866756067132441906,2023-04-23 03:02:27.813056,17105207,uniswap_v3 WETH-6Cc2/JPEG-45a3 10000,WETH-6Cc2/JPEG-45a3,uniswap_v3,10000,,,,,,,,,,,135452833309537193556100459473413,148888,200,393311729348122889438893,0xaf9060D26826964C1B9329582e23b4AdBf7679e3,,WETH-6Cc2,JPEG-45a3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,0xE80C0cd204D654CEbe8dd64A4857cAb6Be8345a3,18
1327,7145929705339707732730866756067132441907,2023-04-23 03:02:28.719094,17105208,uniswap_v3 PLSD-36A7/USDC-eB48 3000,PLSD-36A7/USDC-eB48,uniswap_v3,3000,,,,,,,,,,,118290432777330314172230347,-130146,60,1265706488787,0x3328CA5b535D537F88715b305375C591cF52d541,,PLSD-36A7,USDC-eB48,0x34F0915a5f15a66Eba86F6a58bE1A471FB7836A7,12,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6
1328,7145929705339707732730866756067132441908,2023-04-23 03:02:29.602232,17105208,uniswap_v3 DAI-1d0F/USDT-1ec7 500,DAI-1d0F/USDT-1ec7,uniswap_v3,500,,,,,,,,,,,79223295542807038240448,-276326,10,323106113433108246731,0x6f48ECa74B38d2936B02ab603FF4e36A6C0E3A77,,DAI-1d0F,USDT-1ec7,0x6B175474E89094C44Da98b954EedeAC495271d0F,18,0xdAC17F958D2ee523a2206206994597C13D831ec7,6
1329,7145929705339707732730866756067132441909,2023-04-23 03:02:30.491763,17105208,uniswap_v3 FUN-711b/DAI-1d0F 100,FUN-711b/DAI-1d0F,uniswap_v3,100,,,,,,,,,,,608816698422493014737164267112199,178947,1,275535401019798324771,0x75BFF91Af9878F5eC3FEDE9b52D51159afc2430A,,FUN-711b,DAI-1d0F,0x419D0d8BdD9aF5e606Ae2232ed285Aff190E711b,8,0x6B175474E89094C44Da98b954EedeAC495271d0F,18
1330,7145929705339707732730866756067132441910,2023-04-23 03:02:31.390352,17105208,uniswap_v3 LDO-1B32/USDC-eB48 10000,LDO-1B32/USDC-eB48,uniswap_v3,10000,,,,,,,,,,,114199301969601417474163,-269012,200,14972202432635042,0x78235D08B2aE7a3E00184329212a4d7AcD2F9985,,LDO-1B32,USDC-eB48,0x5A98FcBEA516Cf06857215779Fd812CA3beF1B32,18,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6
1332,7145929705339707732730866756067132441912,2023-04-23 03:02:33.174705,17105209,uniswap_v3 FUN-711b/WETH-6Cc2 100,FUN-711b/WETH-6Cc2,uniswap_v3,100,,,,,,,,,,,15707879013075136514388022561708,105797,1,43259981165817831664,0x29F0096512B4af1d689c1a11A867A6e707a8DcDe,,FUN-711b,WETH-6Cc2,0x419D0d8BdD9aF5e606Ae2232ed285Aff190E711b,8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1333,7145929705339707732730866756067132441913,2023-04-23 03:02:34.09001,17105209,uniswap_v3 FET-Ad85/WETH-6Cc2 3000,FET-Ad85/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,1069679287010057434882848650,-86104,60,8646604590898270159974,0x744159757caC173A7A3eCf5e97ADB10d1a725377,,FET-Ad85,WETH-6Cc2,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1334,7145929705339707732730866756067132441914,2023-04-23 03:02:35.001516,17105209,uniswap_v3 NMR-6671/WETH-6Cc2 10000,NMR-6671/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,7577091072068610087512803625,-46947,200,17922291709410092820318,0x8DF016708A66377DAE191Ca6F9ffF4705a3D951F,,NMR-6671,WETH-6Cc2,0x1776e1F26f98b1A5dF9cD347953a26dd3Cb46671,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1335,7145929705339707732730866756067132441915,2023-04-23 03:02:35.884562,17105209,uniswap_v3 EFI-3733/USDT-1ec7 3000,EFI-3733/USDT-1ec7,uniswap_v3,3000,,,,,,,,,,,22773720137600033757960,-301260,60,2237377098858142671,0x85b5a7dC1630F9465d8409E2aC53313B70a71b9c,,EFI-3733,USDT-1ec7,0x656C00e1BcD96f256F224AD9112FF426Ef053733,18,0xdAC17F958D2ee523a2206206994597C13D831ec7,6
1336,7145929705339707732730866756067132441916,2023-04-23 03:02:36.752294,17105209,uniswap_v3 HEX-eb39/ICSA-69ed 10000,HEX-eb39/ICSA-69ed,uniswap_v3,10000,,,,,,,,,,,78420545474339792163789786168,-205,200,511894991639205,0x82de4Db279Ce9b7D8494aF416671EA9B6134ad03,,HEX-eb39,ICSA-69ed,0x2b591e99afE9f32eAA6214f7B7629768c40Eeb39,8,0xfc4913214444aF5c715cc9F7b52655e788A569ed,9
1337,7145929705339707732730866756067132441917,2023-04-23 03:02:37.645815,17105209,uniswap_v3 USDT-1ec7/ACH-143d 10000,USDT-1ec7/ACH-143d,uniswap_v3,10000,,,,,,,,,,,4286888300550175501121493191128,79823,200,3673728880522,0xbe3CD9b751360a8030770425AcF947c8cb4CaB38,,USDT-1ec7,ACH-143d,0xdAC17F958D2ee523a2206206994597C13D831ec7,6,0xEd04915c23f00A313a544955524EB7DBD823143d,8
1338,7145929705339707732730866756067132441918,2023-04-23 03:02:38.545545,17105210,uniswap_v3 Nvir-6804/WETH-6Cc2 10000,Nvir-6804/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,395230504067557034041620477,-106018,200,889782969394340833831,0x9ee5F9bF3C2619A443d1cC228aa67b6A9776F961,,Nvir-6804,WETH-6Cc2,0x9d71CE49ab8A0E6D2a1e7BFB89374C9392FD6804,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1339,7145929705339707732730866756067132441919,2023-04-23 03:02:39.444088,17105210,uniswap_v3 LYXe-be6D/WETH-6Cc2 10000,LYXe-be6D/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,6807668444092814948518074049,-49089,200,882719668737382814805,0x2418C488Bc4b0c3cF1EdFC7f6B572847f12eD24F,,LYXe-be6D,WETH-6Cc2,0xA8b919680258d369114910511cc87595aec0be6D,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1340,7145929705339707732730866756067132441920,2023-04-23 03:02:40.353586,17105210,uniswap_v3 GLM-6429/WETH-6Cc2 10000,GLM-6429/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,897481125561226701117889138,-89615,200,358033364262599267744553,0x531b6A4b3F962208EA8Ed5268C642c84BB29be0b,,GLM-6429,WETH-6Cc2,0x7DD9c5Cba05E151C895FDe1CF355C9A1D5DA6429,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1341,7145929705339707732730866756067132441921,2023-04-23 03:02:41.270938,17105210,uniswap_v3 UNBNK-442f/wNXM-2bDE 10000,UNBNK-442f/wNXM-2bDE,uniswap_v3,10000,,,,,,,,,,,773030584216471974909397659,-92600,200,2209543061154552288315726,0x637aD66120f31daa848a34b8De34FFd01044B841,,UNBNK-442f,wNXM-2bDE,0x06B884e60794Ce02AafAb13791B59A2e6A07442f,18,0x0d438F3b5175Bebc262bF23753C1E53d03432bDE,18
1342,7145929705339707732730866756067132441922,2023-04-23 03:02:42.181953,17105211,uniswap_v3 WSTRAX-A51B/WETH-6Cc2 3000,WSTRAX-A51B/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,1374745491303337664071644781,-81086,60,3891476287666611275208,0x9Ca37e40aeF2686A6f44cb4e2708849231ef3878,,WSTRAX-A51B,WETH-6Cc2,0xa3C22370de5f9544f0c4De126b1e46cEadF0A51B,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1343,7145929705339707732730866756067132441923,2023-04-23 03:02:43.110465,17105211,uniswap_v3 PLSD-36A7/WETH-6Cc2 3000,PLSD-36A7/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,3576828416241693688808952079010,76201,60,468128451497169336,0xF6E21e21Cb48E1aB575C58D526110F736cD33066,,PLSD-36A7,WETH-6Cc2,0x34F0915a5f15a66Eba86F6a58bE1A471FB7836A7,12,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1344,7145929705339707732730866756067132441924,2023-04-23 03:02:44.037318,17105211,uniswap_v3 HAIR-6f42/WETH-6Cc2 10000,HAIR-6f42/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,2917757902701202836381174338,-66034,200,2936118222240896346584,0x94DD312F6Cb52C870aACfEEb8bf5E4e28F6952ff,,HAIR-6f42,WETH-6Cc2,0x9Ce115f0341ae5daBC8B477b74E83db2018A6f42,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1345,7145929705339707732730866756067132441925,2023-04-23 03:02:44.930983,17105211,uniswap_v3 CHO-3099/USDT-1ec7 3000,CHO-3099/USDT-1ec7,uniswap_v3,3000,,,,,,,,,,,50913605807158558683638,-285169,60,52586145301004492,0x2cb162433E0caBAc4825E6d198a125829156cC92,,CHO-3099,USDT-1ec7,0xBBa39Fd2935d5769116ce38d46a71bde9cf03099,18,0xdAC17F958D2ee523a2206206994597C13D831ec7,6
1346,7145929705339707732730866756067132441926,2023-04-23 03:02:45.813726,17105212,uniswap_v3 PET-5C5F/WETH-6Cc2 10000,PET-5C5F/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,802134861563739462419816532,-91861,200,72726145697429341767113,0xb3f49C0EFBc22369206c886956a286942C7b4263,,PET-5C5F,WETH-6Cc2,0xB870679a7Fa65b924026F496De7f27c1DD0e5C5F,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1347,7145929705339707732730866756067132441927,2023-04-23 03:02:46.718223,17105212,uniswap_v3 UNI-F984/USDT-1ec7 3000,UNI-F984/USDT-1ec7,uniswap_v3,3000,,,,,,,,,,,185079605698862627568616,-259355,60,108951729141599788,0x3470447f3CecfFAc709D3e783A307790b0208d60,,UNI-F984,USDT-1ec7,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,18,0xdAC17F958D2ee523a2206206994597C13D831ec7,6
1348,7145929705339707732730866756067132441928,2023-04-23 03:02:47.609951,17105212,uniswap_v3 WBTC-C599/BBTC-2541 3000,WBTC-C599/BBTC-2541,uniswap_v3,3000,,,,,,,,,,,79297221278080846540346281044,17,60,102240375765,0x83b486a0cA1c32f642E54B6F031AD346067f82B9,,WBTC-C599,BBTC-2541,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,8,0x9BE89D2a4cd102D8Fecc6BF9dA793be995C22541,8
1349,7145929705339707732730866756067132441929,2023-04-23 03:02:48.520579,17105212,uniswap_v3 SKL-a7A7/WETH-6Cc2 10000,SKL-a7A7/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,363586343268254679965961816,-107687,200,40646993576871032236585,0x12CC685eEb95D3fCDfAe0a996e214e51FA6f7548,,SKL-a7A7,WETH-6Cc2,0x00c83aeCC790e8a4453e5dD3B0B4b3680501a7A7,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1350,7145929705339707732730866756067132441930,2023-04-23 03:02:49.405424,17105212,uniswap_v3 USDT-1ec7/AVINOC-A3EF 3000,USDT-1ec7/AVINOC-A3EF,uniswap_v3,3000,,,,,,,,,,,173769730274952121209877532884361619,292032,60,67391204873787,0x2Eb8f5708f238B0A2588f044ade8DeA7221639ab,,USDT-1ec7,AVINOC-A3EF,0xdAC17F958D2ee523a2206206994597C13D831ec7,6,0xF1cA9cb74685755965c7458528A36934Df52A3EF,18
1351,7145929705339707732730866756067132441931,2023-04-23 03:02:50.355539,17105212,uniswap_v3 STMX-D71C/WETH-6Cc2 3000,STMX-D71C/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,134053129833534222326845579,-127644,60,16168831137656764512972,0x45a154971BA574587E837585ff6Fd2520bE73339,,STMX-D71C,WETH-6Cc2,0xa62cc35625B0C8dc1fAEA39d33625Bb4C15bD71C,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1352,7145929705339707732730866756067132441932,2023-04-23 03:02:51.23777,17105213,uniswap_v3 SPELL-e5F6/WETH-6Cc2 10000,SPELL-e5F6/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,47586520570549007597978423,-148359,200,171885963128304921771412,0x2138a12520C9B45Bb4b2C742923B514D5f662fec,,SPELL-e5F6,WETH-6Cc2,0x090185f2135308BaD17527004364eBcC2D37e5F6,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1353,7145929705339707732730866756067132441933,2023-04-23 03:02:52.111583,17105213,uniswap_v3 UNBNK-442f/WETH-6Cc2 3000,UNBNK-442f/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,91134517252313958701728259,-135362,60,50608844447273552122843,0x5bACFD3AcDd00eFC0906C67986CFc0913f04DB3F,,UNBNK-442f,WETH-6Cc2,0x06B884e60794Ce02AafAb13791B59A2e6A07442f,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1354,7145929705339707732730866756067132441934,2023-04-23 03:02:53.02065,17105213,uniswap_v3 WETH-6Cc2/SOL-b89c 3000,WETH-6Cc2/SOL-b89c,uniswap_v3,3000,,,,,,,,,,,23322868211798918666704293,-162622,60,43238935342060628,0x127452F3f9cDc0389b0Bf59ce6131aA3Bd763598,,WETH-6Cc2,SOL-b89c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,0xD31a59c85aE9D8edEFeC411D448f90841571b89c,9
1355,7145929705339707732730866756067132441935,2023-04-23 03:02:53.918431,17105213,uniswap_v3 ICHI-C4d6/ICHI-A881 10000,ICHI-C4d6/ICHI-A881,uniswap_v3,10000,,,,,,,,,,,2502663979143006129349683,-207265,200,299839471896103962350,0x425315731D098a8141d43271E46915d76a0cF7C8,,ICHI-C4d6,ICHI-A881,0x111111517e4929D3dcbdfa7CCe55d30d4B6BC4d6,18,0x903bEF1736CDdf2A537176cf3C64579C3867A881,9
1356,7145929705339707732730866756067132441936,2023-04-23 03:02:54.829853,17105213,uniswap_v3 GYEN-D911/USDT-1ec7 500,GYEN-D911/USDT-1ec7,uniswap_v3,500,,,,,,,,,,,6826528171345558242437487449,-49033,10,21064114970570,0xc065F7d8d250Db61340FFE1006Fc545bDb25fB1d,,GYEN-D911,USDT-1ec7,0xC08512927D12348F6620a698105e1BAac6EcD911,6,0xdAC17F958D2ee523a2206206994597C13D831ec7,6
1357,7145929705339707732730866756067132441937,2023-04-23 03:02:55.773729,17105214,uniswap_v3 oDOGE-EaBC/WETH-6Cc2 10000,oDOGE-EaBC/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,18591836920407678886521,-305318,200,0,0x20435F0f5dBd7909A15a67C177d827398FEFbb28,,oDOGE-EaBC,WETH-6Cc2,0x796a4503b444A71b331c9556bEF0815237ddEaBC,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1359,7145929705339707732730866756067132441939,2023-04-23 03:02:57.573693,17105214,uniswap_v3 SYN-9F29/WETH-6Cc2 3000,SYN-9F29/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,1661684325142394735637208730,-77294,60,4085562080442156134,0xd8857E7Da2D6e05667c5b9218f97EfAAA671f44a,,SYN-9F29,WETH-6Cc2,0x0f2D719407FdBeFF09D87557AbB7232601FD9F29,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1361,7145929705339707732730866756067132441941,2023-04-23 03:02:59.40029,17105215,uniswap_v3 SOUL-f07F/WETH-6Cc2 3000,SOUL-f07F/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,69298545522940294275330003880313,135483,60,12941534068747812,0xD6398AE3aB33325DE492De62511F3706De15CCfd,,SOUL-f07F,WETH-6Cc2,0x75858677e27C930FB622759FeafFeE2b754Af07F,8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1362,7145929705339707732730866756067132441942,2023-04-23 03:03:00.3397,17105215,uniswap_v3 WETH-6Cc2/BEPRO-d36A 3000,WETH-6Cc2/BEPRO-d36A,uniswap_v3,3000,,,,,,,,,,,91136236205476653784275180336269,140962,60,27159338715759506442355,0x695b30d636e4F232d443af6a93dF95AFD2FF485C,,WETH-6Cc2,BEPRO-d36A,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,0xCF3C8Be2e2C42331Da80EF210e9B1b307C03d36A,18
1363,7145929705339707732730866756067132441943,2023-04-23 03:03:01.225934,17105215,uniswap_v3 ROUTE-3dB4/WETH-6Cc2 3000,ROUTE-3dB4/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,2979637239346944083393094959,-65614,60,0,0x5c2b3Edbe845764B99eAebE87377F1F9D27D2a7E,,ROUTE-3dB4,WETH-6Cc2,0x16ECCfDbb4eE1A85A33f3A9B21175Cd7Ae753dB4,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1364,7145929705339707732730866756067132441944,2023-04-23 03:03:02.113031,17105215,uniswap_v3 SHIB-C4cE/BONE-18d9 3000,SHIB-C4cE/BONE-18d9,uniswap_v3,3000,,,,,,,,,,,259566545955875623077015095,-114428,60,21858694933539582119056443,0xC3aCf86074F96490Ee10BedfeCF19f71211d37A4,,SHIB-C4cE,BONE-18d9,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,18,0x9813037ee2218799597d83D4a5B6F3b6778218d9,18
1365,7145929705339707732730866756067132441945,2023-04-23 03:03:03.001614,17105215,uniswap_v3 WETH-6Cc2/CNFI-2Ae9 10000,WETH-6Cc2/CNFI-2Ae9,uniswap_v3,10000,,,,,,,,,,,13502419322725069932426225013313,102770,200,21491547526391734803253,0x79464B7809Be3F476F5846C7A772AdE345572Afa,,WETH-6Cc2,CNFI-2Ae9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,0xEABB8996eA1662cAd2f7fB715127852cd3262Ae9,18
1366,7145929705339707732730866756067132441946,2023-04-23 03:03:03.932533,17105216,uniswap_v3 XCHF-fc08/WETH-6Cc2 3000,XCHF-fc08/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,1939361662440779140670908757,-74204,60,35280622238283985022846,0x4858411a69af3351ED7d448A0d65C6146C11C218,,XCHF-fc08,WETH-6Cc2,0xB4272071eCAdd69d933AdcD19cA99fe80664fc08,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1367,7145929705339707732730866756067132441947,2023-04-23 03:03:04.843046,17105216,uniswap_v3 DAI-1d0F/HOPR-81dA 3000,DAI-1d0F/HOPR-81dA,uniswap_v3,3000,,,,,,,,,,,318359578087378595314959065946,27818,60,21898978448914497419359316,0x87986Ae1e99f99Da1f955D16930DC8914fFBED56,,DAI-1d0F,HOPR-81dA,0x6B175474E89094C44Da98b954EedeAC495271d0F,18,0xF5581dFeFD8Fb0e4aeC526bE659CFaB1f8c781dA,18
1368,7145929705339707732730866756067132441948,2023-04-23 03:03:05.760569,17105216,uniswap_v3 PLSD-36A7/PLSB-8D06 10000,PLSD-36A7/PLSB-8D06,uniswap_v3,10000,,,,,,,,,,,156091912235494873572711562115,13562,200,1602331237812942767,0x446B057cB6F042e358AC9fE8B7eEb6c1aE8cC952,,PLSD-36A7,PLSB-8D06,0x34F0915a5f15a66Eba86F6a58bE1A471FB7836A7,12,0x5EE84583f67D5EcEa5420dBb42b462896E7f8D06,12
1369,7145929705339707732730866756067132441949,2023-04-23 03:03:06.659536,17105216,uniswap_v3 OUSD-5e86/USDT-1ec7 500,OUSD-5e86/USDT-1ec7,uniswap_v3,500,,,,,,,,,,,79134271492720249327062,-276348,10,196943808405404450586,0x129360c964e2E13910d603043F6287E5e9383374,,OUSD-5e86,USDT-1ec7,0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,18,0xdAC17F958D2ee523a2206206994597C13D831ec7,6
1370,7145929705339707732730866756067132441950,2023-04-23 03:03:07.537476,17105216,uniswap_v3 NMR-6671/WETH-6Cc2 3000,NMR-6671/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,7607786824446215119090970960,-46866,60,1105876583951985411093,0x4b1F895066058662B9fA885E87a4E4159bE0798a,,NMR-6671,WETH-6Cc2,0x1776e1F26f98b1A5dF9cD347953a26dd3Cb46671,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1371,7145929705339707732730866756067132441951,2023-04-23 03:03:08.450749,17105217,uniswap_v3 WBTC-C599/DAI-1d0F 3000,WBTC-C599/DAI-1d0F,uniswap_v3,3000,,,,,,,,,,,1318843133365863092220648828889889406,332570,60,18944923815632397,0x391E8501b626C623d39474AfcA6f9e46c2686649,,WBTC-C599,DAI-1d0F,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,8,0x6B175474E89094C44Da98b954EedeAC495271d0F,18
1372,7145929705339707732730866756067132441952,2023-04-23 03:03:09.389396,17105217,uniswap_v3 PEPES-7E12/WETH-6Cc2 10000,PEPES-7E12/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,14584982310376094105263541,-172011,200,457888052610114901318871,0xDF19389D0b2BeE33230D73F07c8E0e2c4e78Fb59,,PEPES-7E12,WETH-6Cc2,0x6BF765C43030387a983f429c1438e9D2025B7E12,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1373,7145929705339707732730866756067132441953,2023-04-23 03:03:10.284861,17105217,uniswap_v3 SDAO-875F/WETH-6Cc2 10000,SDAO-875F/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,1242283929690761624953846241,-83112,200,3530296153729986536731,0x4b9d0663ACb7a774C327B679D423993c2A11A263,,SDAO-875F,WETH-6Cc2,0x993864E43Caa7F7F12953AD6fEb1d1Ca635B875F,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1374,7145929705339707732730866756067132441954,2023-04-23 03:03:11.195328,17105217,uniswap_v3 BAL-4e3D/WETH-6Cc2 3000,BAL-4e3D/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,4502406310006606873516563720,-57358,60,403424709079874197088,0xDC2c21F1B54dDaF39e944689a8f90cb844135cc9,,BAL-4e3D,WETH-6Cc2,0xba100000625a3754423978a60c9317c58a424e3D,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
1375,7145929705339707732730866756067132441955,2023-04-23 03:03:12.13841,17105218,uniswap_v3 TUSD-b376/USDP-89E1 500,TUSD-b376/USDP-89E1,uniswap_v3,500,,,,,,,,,,,79181457575073962842989508757,-12,10,10024559198969195491275262,0x5F81cB68750825050aae952AFb9b78d02600dDf3,,TUSD-b376,USDP-89E1,0x0000000000085d4780B73119b644AE5ecd22b376,18,0x8E870D67F660D95d5be530380D0eC0bd388289E1,18
1376,7145929705339707732730866756067132441956,2023-04-23 03:03:13.028782,17105218,uniswap_v3 SHIB-C4cE/BONE-18d9 10000,SHIB-C4cE/BONE-18d9,uniswap_v3,10000,,,,,,,,,,,262561473668253260653326392,-114198,200,56211569456319258125487696,0xFEAe318F24456C4dbAf77A7dD01FD1c69055Ffa6,,SHIB-C4cE,BONE-18d9,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,18,0x9813037ee2218799597d83D4a5B6F3b6778218d9,18
1377,7145929705339707732730866756067132441957,2023-04-23 03:03:13.923,17105218,uniswap_v3 FWB-99A8/WETH-6Cc2 3000,FWB-99A8/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,4402092017527752842228363379,-57808,60,755380305017834365369,0x9Ab0905B39505D8682B58A57A41c4100e9c62Ab6,,FWB-99A8,WETH-6Cc2,0x35bD01FC9d6D5D81CA9E055Db88Dc49aa2c699A8,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
