id,cid,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,fee_float,tkn0_balance,tkn1_balance,z_0,y_0,A_0,B_0,z_1,y_1,A_1,B_1,sqrt_price_q96,tick,tick_spacing,liquidity,address,anchor,tkn0_address,tkn1_address,tkn0_key,tkn1_key,tkn0_decimals,tkn1_decimals,exchange_id,tkn0_symbol,tkn1_symbol
545,545,2023-05-03 18:12:03.905857,17181888,uniswap_v3 CTX-f98D/USDC-eB48 10000,CTX-f98D/USDC-eB48,uniswap_v3,10000.0,0.01,,,,,,,,,,,157354228662900452990217,-262600.0,200.0,0,0x53899A61E1B5eCB961f1f8744F20856807E80D2A,,0x321C2fE4446C7c963dc41Dd58879AF648838f98D,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,CTX-f98D,USDC-eB48,18,6,4,CTX,USDC
546,546,2023-05-03 18:12:05.389484,17181888,uniswap_v3 USDT-1ec7/FLEX-bc0A 3000,USDT-1ec7/FLEX-bc0A,uniswap_v3,3000.0,0.003,,,,,,,,,,,49881045518123767953643723609826837,267069.0,60.0,0,0x74e1Eb7b708AC05185D248C6Bf5f63a11d1105bD,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xFcF8eda095e37A41e002E266DaAD7efC1579bc0A,USDT-1ec7,FLEX-bc0A,6,18,4,USDT,FLEX
547,547,2023-05-03 18:12:07.543721,17181888,uniswap_v3 STC-7e7E/USDC-eB48 10000,STC-7e7E/USDC-eB48,uniswap_v3,10000.0,0.01,,,,,,,,,,,4177207503137295763397,-335181.0,200.0,548567308010680038,0x684FB455b9734A142385a8E11C26DC5b0901d961,,0x15B543e986b8c34074DFc9901136d9355a537e7E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,STC-7e7E,USDC-eB48,18,6,4,STC,USDC
548,548,2023-05-03 18:12:09.013421,17181888,uniswap_v3 USDC-eB48/GTC-163F 10000,USDC-eB48/GTC-163F,uniswap_v3,10000.0,0.01,,,,,,,,,,,55848570333129057238488612949287172,269329.0,200.0,15375475172999,0x1aD96c413367EBB4F9c8961A751cF144C9278592,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xDe30da39c46104798bB5aA3fe8B9e0e1F348163F,USDC-eB48,GTC-163F,6,18,4,USDC,GTC
549,549,2023-05-03 18:12:10.497432,17181888,uniswap_v3 LINK-86CA/USDT-1ec7 3000,LINK-86CA/USDT-1ec7,uniswap_v3,3000.0,0.003,,,,,,,,,,,205255213704362239056852,-257285.0,60.0,2912245021907979,0xac5A2c404EbBa22a869998089AC7893ff4E1F0a7,,0x514910771AF9Ca656af840dff83E8264EcF986CA,0xdAC17F958D2ee523a2206206994597C13D831ec7,LINK-86CA,USDT-1ec7,18,6,4,LINK,USDT
550,550,2023-05-03 18:12:12.66205,17181888,uniswap_v3 RDX-9ecD/USDT-1ec7 3000,RDX-9ecD/USDT-1ec7,uniswap_v3,3000.0,0.003,,,,,,,,,,,4295128740,-887272.0,60.0,0,0x834BAf2F5e140F2a5d4d11E4430444df96454DfA,,0xd8C4ef2D99c9F962180008418a5665Fcc4b99ecD,0xdAC17F958D2ee523a2206206994597C13D831ec7,RDX-9ecD,USDT-1ec7,18,6,4,RDX,USDT
551,551,2023-05-03 18:12:14.795054,17181888,uniswap_v3 OLY-Fb1f/USDT-1ec7 10000,OLY-Fb1f/USDT-1ec7,uniswap_v3,10000.0,0.01,,,,,,,,,,,2207481623769255329666,-347938.0,200.0,108516461785164323,0xcE198DDD044C411ED26A67c90FA7bF62C9d34177,,0x6595b8fD9C920C81500dCa94e53Cdc712513Fb1f,0xdAC17F958D2ee523a2206206994597C13D831ec7,OLY-Fb1f,USDT-1ec7,18,6,4,OLY,USDT
552,552,2023-05-03 18:12:16.950357,17181889,uniswap_v3 APM-BA6c/USDT-1ec7 3000,APM-BA6c/USDT-1ec7,uniswap_v3,3000.0,0.003,,,,,,,,,,,11228008800871611496655,-315405.0,60.0,103995149995006076,0xEa718A40580500fe29661BB782450030C5A16655,,0xC8C424B91D8ce0137bAB4B832B7F7D154156BA6c,0xdAC17F958D2ee523a2206206994597C13D831ec7,APM-BA6c,USDT-1ec7,18,6,4,APM,USDT
553,553,2023-05-03 18:12:19.101238,17181889,uniswap_v3 CRAB-b735/USDC-eB48 3000,CRAB-b735/USDC-eB48,uniswap_v3,3000.0,0.003,,,,,,,,,,,1626003034266837599712,-354053.0,60.0,53046840418535885,0x6f62d05b1b1e21e94974D90DDF25232718CC0EE6,,0x24BCeC1AFda63E622a97F17cFf9a61FFCfd9b735,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,CRAB-b735,USDC-eB48,18,6,4,CRAB,USDC
554,554,2023-05-03 18:12:20.555152,17181889,uniswap_v3 XEN-6Fb8/USDC-eB48 3000,XEN-6Fb8/USDC-eB48,uniswap_v3,3000.0,0.003,,,,,,,,,,,191442919506530140198,-396841.0,60.0,0,0x1C7A7f3a1BbE8030A1dCcf525fda58bDd0b9b8E8,,0x06450dEe7FD2Fb8E39061434BAbCFC05599a6Fb8,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,XEN-6Fb8,USDC-eB48,18,6,4,XEN,USDC
555,555,2023-05-03 18:12:22.774115,17181889,uniswap_v3 CTO-6C47/USDT-1ec7 10000,CTO-6C47/USDT-1ec7,uniswap_v3,10000.0,0.01,,,,,,,,,,,9944827608566632147268,-317832.0,200.0,17527997674281084,0x0f809b44E036a2e52866d2AdB221819De3Ec011c,,0xa5e48a6E56e164907263e901B98D9b11CCB46C47,0xdAC17F958D2ee523a2206206994597C13D831ec7,CTO-6C47,USDT-1ec7,18,6,4,CTO,USDT
556,556,2023-05-03 18:12:24.900704,17181889,uniswap_v3 AAVE-DaE9/USDC-eB48 3000,AAVE-DaE9/USDC-eB48,uniswap_v3,3000.0,0.003,,,,,,,,,,,675426449081516825279486,-233462.0,60.0,574065692921294,0xdceaf5d0E5E0dB9596A47C0c4120654e80B1d706,,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,AAVE-DaE9,USDC-eB48,18,6,4,AAVE,USDC
557,557,2023-05-03 18:12:26.369181,17181889,uniswap_v3 MATIC-eBB0/WETH-6Cc2 500,MATIC-eBB0/WETH-6Cc2,uniswap_v3,500.0,0.0005,,,,,,,,,,,1817489801086322433836480289,-75502.0,10.0,7914891653110888196271,0xe3baA96aD46457d9e6cDD4e32ABC11e2C124eC49,,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,MATIC-eBB0,WETH-6Cc2,18,18,4,MATIC,WETH
558,558,2023-05-03 18:12:27.872556,17181890,uniswap_v3 USDC-eB48/LYXe-be6D 10000,USDC-eB48/LYXe-be6D,uniswap_v3,10000.0,0.01,,,,,,,,,,,20799874477719862680896935999592804,249574.0,200.0,85952646890217974,0x31AD100cEf4CbdBA0522A751541810d122d92120,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA8b919680258d369114910511cc87595aec0be6D,USDC-eB48,LYXe-be6D,6,18,4,USDC,LYXe
559,559,2023-05-03 18:12:30.061434,17181890,uniswap_v3 USDC-eB48/CXO-7143 3000,USDC-eB48/CXO-7143,uniswap_v3,3000.0,0.003,,,,,,,,,,,207840567589188611110428224310892578,295613.0,60.0,154136082594289951,0x9cF3653162D74Fb0f518f86ade96C65074814dCf,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xb6EE9668771a79be7967ee29a63D4184F8097143,USDC-eB48,CXO-7143,6,18,4,USDC,CXO
560,560,2023-05-03 18:12:32.204588,17181890,uniswap_v3 AXL-E5f3/USDC-eB48 100,AXL-E5f3/USDC-eB48,uniswap_v3,100.0,0.0001,,,,,,,,,,,59209414495253175737106497831,-5826.0,1.0,1379804684807,0x5B0d2536F0c970B8d9CBF3959460fb97Ce808Ade,,0x467719aD09025FcC6cF6F8311755809d45a5E5f3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,AXL-E5f3,USDC-eB48,6,6,4,AXL,USDC
561,561,2023-05-03 18:12:34.433273,17181890,uniswap_v3 GUSD-d5Cd/USDC-eB48 500,GUSD-d5Cd/USDC-eB48,uniswap_v3,500.0,0.0005,,,,,,,,,,,7922429102034318771860543511660,92107.0,10.0,2467742926804,0x5aA1356999821b533EC5d9f79c23B8cB7c295C61,,0x056Fd409E1d7A124BD7017459dFEa2F387b6d5Cd,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,GUSD-d5Cd,USDC-eB48,2,6,4,GUSD,USDC
562,562,2023-05-03 18:12:36.593076,17181890,uniswap_v3 USDC-eB48/THEO-eac2 10000,USDC-eB48/THEO-eac2,uniswap_v3,10000.0,0.01,,,,,,,,,,,1461446703485210103287273052203988822378723970341,887271.0,200.0,0,0xedE62114ac3d122100e1647E784dcCa90E4f3a3b,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xfAc0403a24229d7e2Edd994D50F5940624CBeac2,USDC-eB48,THEO-eac2,6,9,4,USDC,THEO
563,563,2023-05-03 18:12:38.74721,17181890,uniswap_v3 FUN-711b/USDC-eB48 100,FUN-711b/USDC-eB48,uniswap_v3,100.0,0.0001,,,,,,,,,,,598451708311432599641828696,-97720.0,1.0,279739427388925,0x486263AA56d1B49D78dEa765754164b880c99954,,0x419D0d8BdD9aF5e606Ae2232ed285Aff190E711b,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,FUN-711b,USDC-eB48,8,6,4,FUN,USDC
564,564,2023-05-03 18:12:40.917525,17181891,uniswap_v3 USDC-eB48/ZZ-55ad 3000,USDC-eB48/ZZ-55ad,uniswap_v3,3000.0,0.003,,,,,,,,,,,145109698253075564902620919058090942,288427.0,60.0,63423233061268766,0x3067C3054B4a605F9E327BaD82D9bA6049fe76A0,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC91a71A1fFA3d8B22ba615BA1B9c01b2BBBf55ad,USDC-eB48,ZZ-55ad,6,18,4,USDC,ZZ
565,565,2023-05-03 18:12:43.090238,17181891,uniswap_v3 USDC-eB48/ADS-d22A 10000,USDC-eB48/ADS-d22A,uniswap_v3,10000.0,0.01,,,,,,,,,,,21508840598495673146159725433955,112083.0,200.0,0,0xc0B51c7042be877BEdEEE2103F3F6667e32bEE97,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xcfcEcFe2bD2FED07A9145222E8a7ad9Cf1Ccd22A,USDC-eB48,ADS-d22A,6,11,4,USDC,ADS
566,566,2023-05-03 18:12:44.553816,17181891,uniswap_v3 USDP-89E1/USDC-eB48 500,USDP-89E1/USDC-eB48,uniswap_v3,500.0,0.0005,,,,,,,,,,,79206691648660414930628,-276330.0,10.0,420303555647537236581,0x5720EB958685dEEEB5AA0b34F677861cE3a8c7F5,,0x8E870D67F660D95d5be530380D0eC0bd388289E1,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDP-89E1,USDC-eB48,18,6,4,USDP,USDC
567,567,2023-05-03 18:12:46.740999,17181891,uniswap_v3 RBN-fA6B/USDC-eB48 10000,RBN-fA6B/USDC-eB48,uniswap_v3,10000.0,0.01,,,,,,,,,,,4295128740,-887272.0,200.0,0,0xd3DCC25594f0D2BE1c4C503D77e1368A9dCab54f,,0x6123B0049F904d730dB3C36a31167D9d4121fA6B,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,RBN-fA6B,USDC-eB48,18,6,4,RBN,USDC
568,568,2023-05-03 18:12:48.208875,17181891,uniswap_v3 ICHI-C4d6/WBTC-C599 100,ICHI-C4d6/WBTC-C599,uniswap_v3,100.0,0.0001,,,,,,,,,,,8858094402318813035831,-320147.0,1.0,2600603420463355,0x14b49FE0Aeca3BEABFEE01B16900322313089681,,0x111111517e4929D3dcbdfa7CCe55d30d4B6BC4d6,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,ICHI-C4d6,WBTC-C599,18,8,4,ICHI,WBTC
569,569,2023-05-03 18:12:50.395187,17181891,uniswap_v3 wTAO-0A44/USDC-eB48 10000,wTAO-0A44/USDC-eB48,uniswap_v3,10000.0,0.01,,,,,,,,,,,16622895924273917934349489375,-31233.0,200.0,128718616665,0xf763Bb342eB3d23C02ccB86312422fe0c1c17E94,,0x77E06c9eCCf2E797fd462A92B6D7642EF85b0A44,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,wTAO-0A44,USDC-eB48,9,6,4,wTAO,USDC
570,570,2023-05-03 18:12:52.526758,17181892,uniswap_v3 HUNT-6fa5/USDT-1ec7 3000,HUNT-6fa5/USDT-1ec7,uniswap_v3,3000.0,0.003,,,,,,,,,,,47639971765097169346057,-286498.0,60.0,2645705267795724680,0x54578B6F942aEB23b67A8ceF24220651306B8e26,,0x9AAb071B4129B083B01cB5A0Cb513Ce7ecA26fa5,0xdAC17F958D2ee523a2206206994597C13D831ec7,HUNT-6fa5,USDT-1ec7,18,6,4,HUNT,USDT
571,571,2023-05-03 18:12:54.000922,17181892,uniswap_v3 WBTC-C599/BADGER-E53d 3000,WBTC-C599/BADGER-E53d,uniswap_v3,3000.0,0.003,,,,,,,,,,,804763686957325200691656602408774491,322690.0,60.0,209195757554616660,0xe15e6583425700993bd08F51bF6e7B73cd5da91B,,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x3472A5A71965499acd81997a54BBA8D852C6E53d,WBTC-C599,BADGER-E53d,8,18,4,WBTC,BADGER
572,572,2023-05-03 18:12:55.469722,17181892,uniswap_v3 USDC-eB48/FLEX-bc0A 10000,USDC-eB48/FLEX-bc0A,uniswap_v3,10000.0,0.01,,,,,,,,,,,93421998593638976569425827811135691,279620.0,200.0,1410775031357946,0x187a0A3269f33302F070266A00358eEf87179526,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xFcF8eda095e37A41e002E266DaAD7efC1579bc0A,USDC-eB48,FLEX-bc0A,6,18,4,USDC,FLEX
573,573,2023-05-03 18:12:57.586177,17181892,uniswap_v3 gOHM-a52f/USDC-eB48 3000,gOHM-a52f/USDC-eB48,uniswap_v3,3000.0,0.003,,,,,,,,,,,4181243076956323732611119,-197000.0,60.0,62738660372393548,0x08f68110f1e0Ca67C80a24B4Bd206675610f445D,,0x0ab87046fBb341D058F17CBC4c1133F25a20a52f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,gOHM-a52f,USDC-eB48,18,6,4,gOHM,USDC
574,574,2023-05-03 18:12:59.668949,17181892,uniswap_v3 WBTC-C599/BBTC-2541 500,WBTC-C599/BBTC-2541,uniswap_v3,500.0,0.0005,,,,,,,,,,,79273347393705158693878918160,11.0,10.0,0,0x0B732E2e0FB07c5dEc674932895bEB4e3A7CCF2c,,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x9BE89D2a4cd102D8Fecc6BF9dA793be995C22541,WBTC-C599,BBTC-2541,8,8,4,WBTC,BBTC
575,575,2023-05-03 18:13:01.131686,17181892,uniswap_v3 RBN-fA6B/USDC-eB48 3000,RBN-fA6B/USDC-eB48,uniswap_v3,3000.0,0.003,,,,,,,,,,,32630521762446574543128,-294067.0,60.0,4170830673219016527,0xFE0df74636Bc25C7F2400F22fe7dAE32D39443d2,,0x6123B0049F904d730dB3C36a31167D9d4121fA6B,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,RBN-fA6B,USDC-eB48,18,6,4,RBN,USDC
576,576,2023-05-03 18:13:03.297782,17181893,uniswap_v3 XSGD-cA96/USDC-eB48 500,XSGD-cA96/USDC-eB48,uniswap_v3,500.0,0.0005,,,,,,,,,,,68680268883403772746676174752,-2858.0,10.0,46749973951343,0x6279653c28f138C8B31b8A0F6F8cD2C58E8c1705,,0x70e8dE73cE538DA2bEEd35d14187F6959a8ecA96,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,XSGD-cA96,USDC-eB48,6,6,4,XSGD,USDC
577,577,2023-05-03 18:13:05.430091,17181893,uniswap_v3 ASIC-3047/USDC-eB48 10000,ASIC-3047/USDC-eB48,uniswap_v3,10000.0,0.01,,,,,,,,,,,53501760393701842986208396,-146015.0,200.0,3252741972657,0x25c0eDc51909fc20429c6EcE9B8F4FBB5af13878,,0x347a96a5BD06D2E15199b032F46fB724d6c73047,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,ASIC-3047,USDC-eB48,12,6,4,ASIC,USDC
578,578,2023-05-03 18:13:06.885306,17181893,uniswap_v3 USDC-eB48/CRV-cd52 10000,USDC-eB48/CRV-cd52,uniswap_v3,10000.0,0.01,,,,,,,,,,,84543574793657555605959489580202118,277622.0,200.0,50199432030187246,0x9445bd19767F73DCaE6f2De90e6cd31192F62589,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xD533a949740bb3306d119CC777fa900bA034cd52,USDC-eB48,CRV-cd52,6,18,4,USDC,CRV
579,579,2023-05-03 18:13:09.061749,17181893,uniswap_v3 USDC-eB48/ICSA-69ed 10000,USDC-eB48/ICSA-69ed,uniswap_v3,10000.0,0.01,,,,,,,,,,,3030559447832065701673080365202,72887.0,200.0,18616588775395,0x3aAf77ba7Da262e34dFfb9B10fC6777BfDA79Ab7,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xfc4913214444aF5c715cc9F7b52655e788A569ed,USDC-eB48,ICSA-69ed,6,9,4,USDC,ICSA
580,580,2023-05-03 18:13:11.188516,17181893,uniswap_v3 wstETH-2Ca0/USDC-eB48 500,wstETH-2Ca0/USDC-eB48,uniswap_v3,500.0,0.0005,,,,,,,,,,,3640941773105676899756517,-199767.0,10.0,69057163607552905,0x4622Df6fB2d9Bee0DCDaCF545aCDB6a2b2f4f863,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,wstETH-2Ca0,USDC-eB48,18,6,4,wstETH,USDC
581,581,2023-05-03 18:13:12.761596,17181893,uniswap_v3 UNI-F984/USDT-1ec7 10000,UNI-F984/USDT-1ec7,uniswap_v3,10000.0,0.01,,,,,,,,,,,190279792410961113480330,-258800.0,200.0,1445383590276696965,0xfe47DAD3d8072a7c5E38202bC4B82D322163E2b6,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,0xdAC17F958D2ee523a2206206994597C13D831ec7,UNI-F984,USDT-1ec7,18,6,4,UNI,USDT
582,582,2023-05-03 18:13:14.280544,17181893,uniswap_v3 BUSD-7C53/USDC-eB48 500,BUSD-7C53/USDC-eB48,uniswap_v3,500.0,0.0005,,,,,,,,,,,79104170075195266893582,-276356.0,10.0,1342410666416098594,0x00cEf0386Ed94d738c8f8A74E8BFd0376926d24C,,0x4Fabb145d64652a948d72533023f6E7A623C7C53,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,BUSD-7C53,USDC-eB48,18,6,4,BUSD,USDC
583,583,2023-05-03 18:13:16.48916,17181894,uniswap_v3 PLSD-36A7/USDC-eB48 10000,PLSD-36A7/USDC-eB48,uniswap_v3,10000.0,0.01,,,,,,,,,,,126578300222118705943964199,-128791.0,200.0,5382271290012,0x87DAAA10bB849211342eEfc6EEC4722d4a4E3FCf,,0x34F0915a5f15a66Eba86F6a58bE1A471FB7836A7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,PLSD-36A7,USDC-eB48,12,6,4,PLSD,USDC
584,584,2023-05-03 18:13:18.619506,17181894,uniswap_v3 EUROe-2974/USDC-eB48 500,EUROe-2974/USDC-eB48,uniswap_v3,500.0,0.0005,,,,,,,,,,,82241612248075669022294070939,746.0,10.0,3424607500377,0x8606a60582199a5ED489e6d9CbeBBfac505B9188,,0x820802Fa8a99901F52e39acD21177b0BE6EE2974,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,EUROe-2974,USDC-eB48,6,6,4,EUROe,USDC
585,585,2023-05-03 18:13:20.731551,17181894,uniswap_v3 BLUR-8b44/USDC-eB48 10000,BLUR-8b44/USDC-eB48,uniswap_v3,10000.0,0.01,,,,,,,,,,,60212709038600341866666,-281814.0,200.0,754122231696201182,0x38Fee5F2cE469ebDFaA62863928e333ef4da485F,,0x5283D291DBCF85356A21bA090E6db59121208b44,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,BLUR-8b44,USDC-eB48,18,6,4,BLUR,USDC
586,586,2023-05-03 18:13:22.179409,17181894,uniswap_v3 ICHI-C4d6/USDC-eB48 100,ICHI-C4d6/USDC-eB48,uniswap_v3,100.0,0.0001,,,,,,,,,,,150211347213556392689833,-263530.0,1.0,762982271341455,0x89E4D042C27210C2CdfC472d3Ea4A88d30e4C245,,0x111111517e4929D3dcbdfa7CCe55d30d4B6BC4d6,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,ICHI-C4d6,USDC-eB48,18,6,4,ICHI,USDC
587,587,2023-05-03 18:13:23.608835,17181894,uniswap_v3 WETH-6Cc2/RAIL-A33D 10000,WETH-6Cc2/RAIL-A33D,uniswap_v3,10000.0,0.01,,,,,,,,,,,4693317169322653872175152330199,81635.0,200.0,30242665987206548167944,0x2837809FD68e4a4104af76bbec5b622b6146B2cb,,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe76C6c83af64e4C60245D8C7dE953DF673a7A33D,WETH-6Cc2,RAIL-A33D,18,18,4,WETH,RAIL
588,588,2023-05-03 18:13:25.727022,17181894,uniswap_v3 PAR-4703/USDC-eB48 500,PAR-4703/USDC-eB48,uniswap_v3,500.0,0.0005,,,,,,,,,,,83048526571688785531960,-275383.0,10.0,11687918915364237005,0xD7Dcb0eb6AaB643b85ba74cf9997c840fE32e695,,0x68037790A0229e9Ce6EaA8A99ea92964106C4703,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,PAR-4703,USDC-eB48,18,6,4,PAR,USDC
589,589,2023-05-03 18:13:27.172442,17181894,uniswap_v3 sUSD-5f51/USDC-eB48 100,sUSD-5f51/USDC-eB48,uniswap_v3,100.0,0.0001,,,,,,,,,,,79243972988285327565237,-276321.0,1.0,0,0x14b42Ca2537921ea4CE0bD8c9d110123713f51A1,,0x57Ab1ec28D129707052df4dF418D58a2D46d5f51,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,sUSD-5f51,USDC-eB48,18,6,4,sUSD,USDC
590,590,2023-05-03 18:13:29.304699,17181895,uniswap_v3 USDT-1ec7/SAITO-B57B 3000,USDT-1ec7/SAITO-B57B,uniswap_v3,3000.0,0.003,,,,,,,,,,,714948526395063659568555281593507138,320323.0,60.0,2527280149146821004,0x19f83460e387F1b01F94b85c2532EBC15B0b712e,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xFa14Fa6958401314851A17d6C5360cA29f74B57B,USDT-1ec7,SAITO-B57B,6,18,4,USDT,SAITO
591,591,2023-05-03 18:13:31.485354,17181895,uniswap_v3 DUSK-A551/USDT-1ec7 3000,DUSK-A551/USDT-1ec7,uniswap_v3,3000.0,0.003,,,,,,,,,,,31510853682227478129478,-294765.0,60.0,742340015843205199,0xFf29D3E552155180809ea3A877408A4620058086,,0x940a2dB1B7008B6C776d4faaCa729d6d4A4AA551,0xdAC17F958D2ee523a2206206994597C13D831ec7,DUSK-A551,USDT-1ec7,18,6,4,DUSK,USDT
592,592,2023-05-03 18:13:33.665374,17181895,uniswap_v3 ISK-a75C/USDT-1ec7 3000,ISK-a75C/USDT-1ec7,uniswap_v3,3000.0,0.003,,,,,,,,,,,44832540647749344325853,-287713.0,60.0,2134311396463200769,0x35BfD50F39E08C6fE789826adFdE6620F0d2dc3B,,0x17d2628D30F8e9E966c9Ba831c9B9b01ea8Ea75C,0xdAC17F958D2ee523a2206206994597C13D831ec7,ISK-a75C,USDT-1ec7,18,6,4,ISK,USDT
593,593,2023-05-03 18:13:35.112527,17181895,uniswap_v3 USDC-eB48/WETH-6Cc2 10000,USDC-eB48/WETH-6Cc2,uniswap_v3,10000.0,0.01,,,,,,,,,,,1827826899075789825135052006596644,200936.0,200.0,95365848049713799,0x7BeA39867e4169DBe237d55C8242a8f2fcDcc387,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,USDC-eB48,WETH-6Cc2,6,18,4,USDC,WETH
594,594,2023-05-03 18:13:36.621769,17181895,uniswap_v3 DAI-1d0F/WETH-6Cc2 10000,DAI-1d0F/WETH-6Cc2,uniswap_v3,10000.0,0.01,,,,,,,,,,,1832010941308995863991512263,-75343.0,200.0,36469214811770852421056,0xa80964C5bBd1A0E95777094420555fead1A26c1e,,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DAI-1d0F,WETH-6Cc2,18,18,4,DAI,WETH
595,595,2023-05-03 18:13:38.724004,17181895,uniswap_v3 WFLOW-3B2b/USDC-eB48 3000,WFLOW-3B2b/USDC-eB48,uniswap_v3,3000.0,0.003,,,,,,,,,,,72921022337775181042969,-277984.0,60.0,607593164943611500,0xd4292615a8e9EDC07CBA49C1A9CBB93b873A181E,,0x5c147e74D63B1D31AA3Fd78Eb229B65161983B2b,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,WFLOW-3B2b,USDC-eB48,18,6,4,WFLOW,USDC
